"","cluster1","cluster2","cluster3","cluster4","cluster5","cluster6","cluster7","cluster8"
"1",0.247453625241044,0.198470337252701,-1.51984451767128,0.122369474429301,-0.910019802350891,-1.015968658586,-8.72335473409511,-0.257201457071836
"2",1.20137904542096,0.120995630894814,1.32170553733651,0.122369474429149,0.557183660684713,1.41823398887338,0.0669158988598055,-0.259476842345086
"3",-3.12542782892906,-1.46599860460358,-0.0693657832684778,-0.874973761746472,-0.91001980235085,-0.37523594434235,-0.347942314194395,-0.905803809157936
"4",1.29934931423728,-1.8197542165623,0.677941492724511,-1.58380602043976,2.08621876502332,1.73755799734937,-1.02328796051987,-0.24503642639578
"5",-1.3469695918783,0.0094350226533659,3.96173788708064,0.763781129754675,2.08621876502332,1.32804217729261,-1.10548204159829,-0.490576661649251
"6",0.280650680528468,2.29623255287054,-1.51984451767162,0.763781129754675,-0.910019802350849,2.57358311531836,1.43409172534277,-2.40691012474963
"7",-0.937384108653855,-1.0995729944625,-1.84172653997766,-1.58380602043976,-0.910019802350849,-0.294413846239307,-8.72335473409438,-0.899831230788605
"8",0.133087440911714,0.641678204428743,1.61415315786271,0.763781129754675,2.08621876502332,1.308922484605,0.0191590129623684,-0.683926424683798
"9",-1.24899932306192,1.292073988692,3.45616001003248,1.76112436593034,2.08621876502332,-0.134751842001317,0.91591808836515,-1.13270606837482
"10",-0.61640870319154,1.11755277029113,4.50507469124035,-1.58380602043976,-0.910019802350849,-0.134751842001334,0.370269148308624,-1.11207597103432
"11",-2.68918297095292,-0.698405802728946,-1.84172653997766,2.46995662462356,2.08621876502332,1.40424890391321,-1.13520231801536,-0.0443119591249668
"12",-0.412714812238649,-1.13975701731285,1.09423408810612,-1.58380602043976,-0.910019802350849,-1.99415806968067,-1.59759736399594,-0.0443119591249668
"13",-2.99426050482527,0.899922360131536,0.999823515030486,0.763781129754675,2.08621876502332,0.528110174527732,-1.11555018205776,0.806841869862395
"14",-0.5110903053165,2.83935192803905,0.451659309845342,-1.58380602043976,-0.910019802350849,-1.68660991163011,-1.32290457796693,4.79004175251028
"15",-0.347131150186749,2.83682744229026,-1.51984451767161,-1.58380602043976,-0.910019802350849,-1.68660991163011,-0.6648704518498,4.79004175251028
"16",-0.215963826082949,-1.72010122938684,-1.19796249536557,0.122369474429125,-0.910019802350849,-1.5031066505701,2.51272658853991,1.24184330058634
"17",1.39772480731513,-1.16947876896305,1.32170553733653,-1.58380602043976,-0.910019802350849,-1.67454450523349,-0.685447775494528,-0.258126707826677
"18",0.231462933989564,-2.177490984025,0.559586476163165,-0.874973761746537,-0.910019802350849,1.83124218958369,-2.26614067329835,0.807504072844658
"19",1.08660763683008,-0.697462090614788,0.628232473853517,-0.874973761746537,2.08621876502332,-0.108347133127799,-8.72335473409438,-0.0612908081199861
"20",1.31615045401173,-1.97961918865894,0.773541332151386,-0.586462784264097,-0.910019802350849,2.56541089054964,-0.00959709286831302,-0.908079194431071
"21",-0.757434262272603,-0.160522538762847,-1.19796249536557,1.76112436593034,-0.910019802350849,-1.98373489035784,-0.480433995334619,-0.685585551725342
"22",-2.49243198479722,-0.256942057807676,0.0747538086781233,2.46995662462356,-0.910019802350849,2.75512624686818,-0.46509415941471,-0.268250901532564
"23",-2.15292654817988,-3.51308317169381,2.35232777555043,-0.874973761746537,-0.910019802350849,0.687772178765717,-0.975751127593726,-0.471938685612681
"24",1.11939946785603,-0.746452653283378,-1.19796249536557,-1.58380602043976,-0.910019802350849,-2.58245558666292,-2.24882915309001,0.167675779946151
"25",-0.593069882881376,0.385745428153943,2.59973630137047,-0.441831646882835,1.96803503368861,0.989598476129042,0.856716616845117,-1.52106749240118
"26",1.3485370607762,0.521653821537308,1.32170553733653,0.122369474429125,-0.910019802350849,-0.311891311853117,1.25213198941676,-2.61662247854758
"27",1.56208918670635,-1.04535988692168,1.90094877789721,-1.58380602043976,-0.910019802350849,-1.08788921532503,-1.23836988113922,0.584516109745715
"28",-0.773424953524102,0.260887950174523,-1.84172653997766,0.122369474429125,-0.910019802350849,2.21654401006323,-1.31083054548341,4.79004175251028
"29",1.87361158145288,-0.337832699558848,-1.51984451767161,-0.586462784264097,-0.910019802350849,3.34178153677663,-0.46509415941471,4.79004175251028
"30",1.79163200388801,1.00668805537435,2.27785427906443,-1.58380602043976,-0.910019802350849,-1.39124024794594,1.5356330044929,4.79004175251028
"31",1.0046280592652,0.275511526756345,1.32170553733653,-1.58380602043976,-0.910019802350849,-1.39124024794594,-1.69339611912051,-0.908079194431071
"32",1.87320635719141,2.38513399356562,0.718517853290212,-1.58380602043976,-0.910019802350849,0.231215775585986,0.0742232721838613,-1.09754038990153
"33",1.135795383369,2.52916547627879,0.628232473853517,-0.586462784264097,-0.910019802350849,-2.58245558666292,1.38753075728248,-1.74225417442341
"34",1.21777496093388,2.65803213107886,-1.51984451767161,0.122369474429125,-0.910019802350849,3.9162882335046,1.25213198941676,-1.72802758581375
"35",-0.560278051855426,-0.421587830150144,-1.84172653997766,-1.58380602043976,2.08621876502332,1.48971915135948,1.71452703539734,4.79004175251028
"36",-0.363527065699724,0.667017352088676,1.64358755964257,-1.58380602043976,-0.910019802350849,1.30892248460501,1.07536927878678,-1.53301869573766
"37",-0.806216784550052,-0.563687805792214,0.773541332151386,-1.58380602043976,-0.910019802350849,0.381062058908978,-0.70836571488852,0.813077496004185
"38",-2.30048978779666,2.59747268188768,-0.876080473059524,-1.58380602043976,-0.910019802350849,-0.153871534688926,1.16790223047496,-1.13156976119608
"39",-2.51124094533238,2.1477471705823,-1.51984451767161,1.76112436593034,-0.910019802350849,-1.50474887764389,0.884401215398823,4.79004175251028
"40",-0.478703698552027,0.236726059521035,1.96546958194862,-0.586462784264097,-0.910019802350849,0.0715537713480009,2.51272658853991,-2.61662247854758
"41",1.31615045401173,2.13889781621444,0.677941492724442,-1.58380602043976,2.08621876502332,3.75662622926662,0.257788319836893,-0.674279106090091
"42",0.594377145943386,-2.84108472289797,-1.84172653997766,-0.874973761746537,0.557183660684634,1.42395584956054,-1.8308007790103,4.79004175251028
"43",-0.314339319160799,0.668819346821811,-1.51984451767161,2.46995662462356,-0.910019802350849,-0.740526824597382,-0.731283654282512,4.79004175251028
"44",-1.76627466100413,1.45619681887071,0.0747538086781233,-0.441831646882835,3.4970701380273,2.86279552406268,0.557404937283965,-0.450551220106464
"45",-0.314339319160799,0.661852634609079,-1.84172653997766,-0.586462784264097,-0.910019802350849,0.847434183003702,1.26307153873836,-0.468975368803351
