"","cluster1","cluster2","cluster3","cluster4","cluster5","cluster6","cluster7","cluster8","cluster9"
"1",1.65275884551902,-0.776379437510895,1.29231627154081,-1.499953257894,-0.948829511877836,-1.11725202108042,-0.480470415067006,-1.31907618938919,-0.396403162786202
"2",1.75255948140932,0.827078905546401,0.108503145732876,-0.450769821732432,-0.948829511877821,4.04081837593016,0.0471900353462996,-0.25056338536637,-0.25803064205392
"3",0.762826258046942,-0.667118256101838,-1.13307047874744,-0.447510889825942,-0.948829511877822,-0.584583201067997,1.56035517181725,-0.262691958846815,3.03600047491995
"4",1.41356210464365,-0.776379437510894,2.8195912519528,0.60975609279933,-0.948829511877822,-2.04572899781071,1.25423318953395,0.387369179038366,0.608713853852288
"5",-1.26617892789621,-0.667118256101863,-1.13307047874744,-0.45076982173242,-0.948829511877822,-1.33226770460992,0.343132189671598,-1.32544804999454,0.0790367139551423
"6",-1.64589390840144,-0.776379437510897,-1.89670796895346,0.760956874825511,-0.948829511877822,-2.1813136102475,-0.233054818282957,-1.12049322382017,-0.247535665421358
"7",2.0944194249249,-0.667118256101863,-1.89670796895346,1.66219846086745,-0.948829511877822,-2.18131361024747,0.947823545486845,1.03601587794829,0.611323215845858
"8",2.07851369545811,2.47363611307194,-1.13307047874744,0.601672546335676,-0.948829511877822,-2.04572899781072,-0.573173993726174,-0.27720834271282,1.95935112620333
"9",1.62781369832117,-0.667118256101863,-1.89670796895346,0.609756092799358,-0.948829511877822,-1.69092771652707,1.52140796167369,-0.899425773945361,-1.80594548647562
"10",0.0761881238936578,0.646519399251419,0.108503145732903,2.87066622551891,-0.948829511877822,-0.846082796206777,0.153275984697394,4.6052865465459,0.149301303995632
"11",-0.828920978831058,-0.667118256101863,-1.13307047874744,1.20648932632898,2.12327709691539,1.36515650273208,0.106480389002778,-0.92259784431467,1.61904959447787
"12",-0.989782856828491,-0.776379437510897,2.43777250684979,-1.49995325789404,0.537185985735065,0.963859518863817,0.32578339609108,-1.98563972080923,-2.53557719770565
"13",0.704643030418572,-0.667118256101863,-0.751251733644428,2.26701524086076,-0.948829511877822,-2.18131361024748,-0.277415404763748,-0.699803896148695,0.949015385577744
"14",-1.37652156799887,2.32516235488163,-1.51488922385045,-1.49995325789404,0.537185985735065,-1.43679799448277,1.21035247480975,-1.56814718299492,-0.265932605952875
"15",1.8273349116042,-0.776379437510897,2.05595376174677,-1.49995325789404,-0.948829511877822,-0.720167813504794,-1.0564738576589,-1.56384345861816,0.865572578992873
"16",-0.790288280237942,2.47363611307194,-1.13307047874744,-0.447510889825943,-0.948829511877822,-1.11725202108031,0.332872892751621,-0.661030365321736,0.400701556802381
"17",1.17068996204985,0.721704011824272,-1.13307047874744,-1.49995325789404,2.12327709691539,4.44757221324051,1.54736455928977,-0.0271081251060172,-1.08033239446372
"18",1.3763789472544,4.07709445612929,2.05595376174677,0.157305890167365,-0.948829511877822,-2.04572899781071,-2.21719264327867,-2.41936089769368,2.69569894319449
"19",1.32482750840222,-0.776379437510897,-1.51488922385045,1.66219846086745,2.12327709691539,1.15379777440059,-1.92377361175905,-2.2005772737167,-1.73908094257999
"20",0.418716427254996,-0.667118256101863,-1.51488922385045,-0.447510889825943,-0.948829511877822,-1.84355183179307,2.44799806943034,1.03845954092451,-2.94219233752214
"21",0.34490791681125,-0.776379437510897,-1.51488922385045,-1.49995325789404,-0.948829511877822,-1.60343692948346,0.916637136896444,-0.0174232146017654,-2.52956778956721
"22",1.84611996932356,0.646519399251419,1.67413501664376,-1.49995325789404,-0.948829511877822,1.6843248348198,-1.1155806459525,-1.55688799643698,2.62677597310989
"23",-1.75781725358713,-0.776379437510897,-1.51488922385045,0.601672546335676,-0.948829511877822,4.72665916462938,-1.61484084490623,-1.9933386216445,2.1526777163245
"24",-1.05444414836751,2.47363611307194,-0.751251733644428,0.601672546335676,-0.948829511877822,0.891432470526161,-0.57028374019466,-1.54067138824885,1.61904959447787
"25",-1.05121638168042,-0.776379437510897,-1.51488922385045,-1.49995325789404,-0.948829511877822,1.6843248348198,0.916820702259347,4.6052865465459,-0.0547763603647586
